"";"V1";"V2";"V3";"V4";"V5";"V6";"V7";"V8";"V9";"V10";"V11";"V12";"V13";"V14";"V15";"V16";"V17";"V18";"V19";"V20";"V21";"V22";"V23";"V24";"V25";"V26";"V27";"V28";"V29";"V30"
"1";1;-0,127194389119598;0,640450622378325;0,802651494941192;0,484396461636351;-0,0794488426280027;-0,463513322854446;0,859003584093638;0,719163212906785;0,0922872752782404;0,536995688900769;0,748608255488432;0,45373137226768;0,749046285084139;0,420977421215181;0,580646219395743;0,52442199468793;0,383339077888949;0,484654089052066;0,172423811970888;0,666896269416471;0,494691544347149;-0,0022850954062204;0,642634352488867;0,351970163305518;0,616156061585059;0,863670544934096;0,501295176510027;0,713839224166771;0,758246109133823
"2";-0,127194389119598;1;-0,163119262893423;-0,0627612830777547;-0,0121226504281169;0,189843048472396;0,388079241428285;-0,120617365518146;-0,252960721193065;-0,322036118437842;0,200094239823723;-0,237294373623207;-0,300378303043519;0,102762180327203;0,476620964163485;0,296230565202515;0,21895304835951;-0,173225707714892;0,356970438007071;-0,0363818354729289;-0,243495261640316;0,391994420302289;0,522582581449814;0,0347079566970153;0,604823925220193;-0,108719396369974;0,479731685892279;-0,0708057699522728;-0,571824572921114;0,637575222681358
"3";0,640450622378325;-0,163119262893423;1;0,667410259549154;0,684019748397412;-0,0896295902474846;0,305527404567896;0,586995156606615;0,711516715624296;0,421782138324522;0,241331879512041;0,680112357042388;0,524477626108532;0,734473717855446;0,745575457147885;0,497298625413409;0,497940243489729;0,502702723886221;0,11276706495677;0,355594961821729;0,668488710131128;0,139859133471189;-0,0731860288769843;0,386597753967773;0,274960756289097;0,713139707088764;0,673135271252217;0,614829281626739;0,44044370387993;0,563410662666089
"4";0,802651494941192;-0,0627612830777547;0,667410259549154;1;0,347645528160126;-0,200622439635843;-0,545624397425301;0,896691915208221;0,775652558140514;0,0226975267877196;0,35936845096907;0,796060822991237;0,34160199533498;0,833192064973812;0,61326890880398;0,506063949476865;0,595610331245798;0,385740755897713;0,398231877185241;0,205249587848585;0,730676937931042;0,418328801127382;-0,0481495594819202;0,59219284899053;0,581554173873229;0,577537303187945;0,81606500933347;0,765778487888516;0,536194950828615;0,846884383570479
"5";0,484396461636351;-0,0121226504281169;0,684019748397412;0,347645528160126;1;0,509546330489572;0,431738985930606;0,333754382192448;0,432435585978558;0,622821219634696;0,396406167659666;0,458272923132599;0,572408087447939;0,399189481103473;0,71157892907783;0,356795449969141;0,260389874009046;0,467017488453568;0,0648397209591231;0,37785871961535;0,352261346080923;0,0983138586952257;0,185972342617086;0,605315605415661;0,267358616650811;0,746680425972149;0,565873059284223;0,163299870862331;-0,00539440265860116;0,450023443093867
"6";-0,0794488426280027;0,189843048472396;-0,0896295902474846;-0,200622439635843;0,509546330489572;1;0,623810592994508;-0,169723817021698;-0,13952668041703;0,213166529997686;0,496181026648973;-0,0568710391181124;0,245815811174918;-0,0733646096764584;0,649031552044115;-0,0618617257578873;-0,0231676829381238;0,0334267115026805;0,204485005822171;0,319958854514283;-0,131402397024783;0,237608183428982;0,59447025304987;0,452262338338013;0,202935721818933;0,207231709759083;0,427988698200029;-0,211949024466776;0,108578144592173;0,635762052549959
"7";-0,463513322854446;0,388079241428285;0,305527404567896;-0,545624397425301;0,431738985930606;0,623810592994508;1;-0,646633462170436;0,138099444282798;0,745462266252791;0,240065396090416;0,0235805779217727;-0,0190879129490253;-0,678294957724129;0,106856672642137;-0,670661254755703;-0,871064667142728;0,560505649510669;-0,467919157242374;0,0593487893130805;-0,537763798141846;-0,57500179260719;0,273073935314498;-0,617793558047144;0,176082990170826;0,0160352421643569;0,126793918518301;-0,469858984061881;0,222505772738455;0,0611957379103823
"8";0,859003584093638;-0,120617365518146;0,586995156606615;0,896691915208221;0,333754382192448;-0,169723817021698;-0,646633462170436;1;0,852452603081049;0,0615480118279774;0,504221103908156;0,86421819139826;0,436561539128268;0,804820347200065;0,584324516354313;0,504344234571356;0,529831977305437;0,474077568387347;0,458931605911736;0,321634895769449;0,724740013756363;0,49877053883352;-0,0558155743338681;0,65697854525;0,465353272603608;0,615994610602688;0,894215480704389;0,727849792617039;0,178377689438208;0,926730330400468
"9";0,719163212906785;-0,252960721193065;0,711516715624296;0,775652558140514;0,432435585978558;-0,13952668041703;0,138099444282798;0,852452603081049;1;0,143322698271955;0,440604015682868;0,984212153289769;0,644899097588632;0,85164361761877;0,691149164739403;0,527652292884305;0,656572015112112;0,67555733522298;0,388051194973846;0,60478444354224;0,764074826406972;0,41238142280544;-0,0209178498965895;0,591775841233866;0,313925985738323;0,714506763365101;0,860384398405596;0,793043735240012;0,633654448007369;0,897233956622002
"10";0,0922872752782404;-0,322036118437842;0,421782138324522;0,0226975267877196;0,622821219634696;0,213166529997686;0,745462266252791;0,0615480118279774;0,143322698271955;1;0,0660284977419394;0,10974859467526;0,429149474399057;0,011528341383306;0,00615770429422935;-0,00493590376483247;-0,416003414539775;0,3838212859842;-0,341042075475121;0,159961052778255;0,109990755908383;-0,308876869770004;-0,138085969540017;0,184747479619212;-0,315064224964743;0,457546112620393;-0,0535435357510194;-0,0321455075341366;-0,328085350185299;-0,247733300490933
"11";0,536995688900769;0,200094239823723;0,241331879512041;0,35936845096907;0,396406167659666;0,496181026648973;0,240065396090416;0,504221103908156;0,440604015682868;0,0660284977419394;1;0,502674188976982;0,381940636898876;0,352012096415185;0,650630255950297;0,468532257152523;0,404336484174688;0,302247944942499;0,601038797488829;0,484547196769217;0,190206911042314;0,638454975856754;0,644049860324849;0,644192069295761;0,345995412434525;0,375002521545652;0,775261826592337;0,339150644668583;0,880783920614293;0,914361715652383
"12";0,748608255488432;-0,237294373623207;0,680112357042388;0,796060822991237;0,458272923132599;-0,0568710391181124;0,0235805779217727;0,86421819139826;0,984212153289769;0,10974859467526;0,502674188976982;1;0,621791798059966;0,849456298314234;0,657946306701308;0,462428774741617;0,646563161669588;0,650179237296222;0,391290246116392;0,587952894998964;0,728926693546866;0,414554307709271;0,0409236015791076;0,670757413694514;0,358739186534322;0,729714933229435;0,882964214938002;0,742059607289221;0,665409599523099;0,895331341969143
"13";0,45373137226768;-0,300378303043519;0,524477626108532;0,34160199533498;0,572408087447939;0,245815811174918;-0,0190879129490253;0,436561539128268;0,644899097588632;0,429149474399057;0,381940636898876;0,621791798059966;1;0,644845194599051;0,382284871634263;0,361062766628728;0,408583710044379;0,549872461156899;0,177847888239214;0,687817067396881;0,700721354464065;0,224039387021524;-0,0412590693994719;0,608614139441367;-0,0443589711427816;0,748653293412403;0,39758778794473;0,520713683747661;-0,451616939585042;0,692833311498719
"14";0,749046285084139;0,102762180327203;0,734473717855446;0,833192064973812;0,399189481103473;-0,0733646096764584;-0,678294957724129;0,804820347200065;0,85164361761877;0,011528341383306;0,352012096415185;0,849456298314234;0,644845194599051;1;0,618423281253769;0,659336774628905;0,734739849537018;0,541658109536684;0,548363151110257;0,559454159423771;0,889879792517075;0,582451717267912;0,0358159849346791;0,645050555583588;0,534716658835634;0,772302265751491;0,791265714868806;0,828610545998315;0,375614579861007;0,746105476578345
"15";0,420977421215181;0,476620964163485;0,745575457147885;0,61326890880398;0,71157892907783;0,649031552044115;0,106856672642137;0,584324516354313;0,691149164739403;0,00615770429422935;0,650630255950297;0,657946306701308;0,382284871634263;0,618423281253769;1;0,483621928840483;0,33625291051324;0,522413032592428;0,468001020433289;0,386198851854397;0,327225448318884;0,50046012542285;0,269630056820754;0,574458289080328;0,695718499494294;0,787352394107521;0,573963758940002;0,592176493974108;0,838347921284388;0,389061999551985
"16";0,580646219395743;0,296230565202515;0,497298625413409;0,506063949476865;0,356795449969141;-0,0618617257578873;-0,670661254755703;0,504344234571356;0,527652292884305;-0,00493590376483247;0,468532257152523;0,462428774741617;0,361062766628728;0,659336774628905;0,483621928840483;1;0,547052236784825;0,313297700521718;0,702164336015486;0,406802471599747;0,505892803573346;0,734086089878211;0,315633904325633;0,285457181802514;0,397212842712974;0,330338727004381;0,346826691871384;0,583163733641399;0,577083805113591;0,442523665802439
"17";0,52442199468793;0,21895304835951;0,497940243489729;0,595610331245798;0,260389874009046;-0,0231676829381238;-0,871064667142728;0,529831977305437;0,656572015112112;-0,416003414539775;0,404336484174688;0,646563161669588;0,408583710044379;0,734739849537018;0,33625291051324;0,547052236784825;1;-0,132155928303562;0,493296089967925;0,386831946699526;0,66538395447833;0,522074975121963;0,302661998265265;0,570997619363598;0,633263400457732;0,409092342027899;0,524559046545715;0,684238586435563;-0,532086982713157;0,77934635465265
"18";0,383339077888949;-0,173225707714892;0,502702723886221;0,385740755897713;0,467017488453568;0,0334267115026805;0,560505649510669;0,474077568387347;0,67555733522298;0,3838212859842;0,302247944942499;0,650179237296222;0,549872461156899;0,541658109536684;0,522413032592428;0,313297700521718;-0,132155928303562;1;0,138738158214582;0,540200335251346;0,426529243555695;0,120009657836924;0,0392028175346741;0,422159314801095;-0,0417753021542037;0,734663156894014;0,415261370463949;0,486261821191832;0,722527890204995;0,439914068557393
"19";0,484654089052066;0,356970438007071;0,11276706495677;0,398231877185241;0,0648397209591231;0,204485005822171;-0,467919157242374;0,458931605911736;0,388051194973846;-0,341042075475121;0,601038797488829;0,391290246116392;0,177847888239214;0,548363151110257;0,468001020433289;0,702164336015486;0,493296089967925;0,138738158214582;1;0,217006058187395;0,353277160239961;0,983059477423199;0,417650522615332;0,432040261714604;0,510512437254691;0,176651290949349;0,524172954218263;0,431528760559842;0,708729979089405;0,592727034267235
"20";0,172423811970888;-0,0363818354729289;0,355594961821729;0,205249587848585;0,37785871961535;0,319958854514283;0,0593487893130805;0,321634895769449;0,60478444354224;0,159961052778255;0,484547196769217;0,587952894998964;0,687817067396881;0,559454159423771;0,386198851854397;0,406802471599747;0,386831946699526;0,540200335251346;0,217006058187395;1;0,39268819230137;0,301931094113675;0,454302705404338;0,394991828034714;0,131909471945605;0,490511324547544;0,231762675290419;0,532226636012955;-0,655176392806344;0,593166779746486
"21";0,666896269416471;-0,243495261640316;0,668488710131128;0,730676937931042;0,352261346080923;-0,131402397024783;-0,537763798141846;0,724740013756363;0,764074826406972;0,109990755908383;0,190206911042314;0,728926693546866;0,700721354464065;0,889879792517075;0,327225448318884;0,505892803573346;0,66538395447833;0,426529243555695;0,353277160239961;0,39268819230137;1;0,398214515140466;-0,26012217935531;0,580389512465622;0,287353676404669;0,636099023832278;0,680959964913906;0,808183596118736;0,0173504494151071;0,893661296072922
