Date,Open,High,Low,Close,Adj Close,Volume
1998-03-01,50.599998,59.900002,49.849998,59.500000,5.908037,34233600
1998-04-01,59.500000,65.500000,55.750000,60.900002,6.085472,44887300
1998-05-01,61.250000,67.750000,61.250000,67.349998,6.729993,29062700
1998-06-01,66.750000,68.050003,58.500000,62.349998,6.230363,45798200
1998-07-01,62.349998,67.199997,59.900002,60.900002,6.116560,31290300
1998-08-01,60.849998,60.849998,50.250000,50.599998,5.082066,46651400
1998-09-01,50.500000,54.299999,41.950001,42.700001,4.288621,48135200
1998-10-01,42.049999,52.799999,39.750000,52.299999,5.288201,54364800
1998-11-01,52.799999,56.000000,51.049999,54.450001,5.505595,31086600
1998-12-01,54.200001,58.500000,51.950001,57.849998,5.849377,31683500
1999-01-01,57.599998,67.949997,56.750000,67.800003,6.898171,41446000
1999-02-01,67.750000,68.150002,60.200001,61.099998,6.216495,33286400
1999-03-01,61.400002,70.750000,58.500000,66.750000,6.791337,39581900
1999-04-01,67.250000,77.000000,66.349998,66.500000,6.909590,34157800
1999-05-01,67.000000,72.199997,65.699997,67.900002,7.055053,27197800
1999-06-01,68.000000,74.050003,67.199997,71.750000,7.455087,26338900
1999-07-01,72.699997,78.099998,70.800003,75.050003,7.835070,23238300
1999-08-01,74.500000,74.699997,68.050003,69.599998,7.266101,21413500
1999-09-01,70.349998,75.250000,67.150002,73.000000,7.621052,35524300
1999-10-01,72.500000,88.800003,71.349998,88.599998,9.292356,38375000
1999-11-01,87.650002,110.250000,86.250000,99.000000,10.383105,44965400
1999-12-01,98.000000,136.000000,98.000000,131.149994,13.754993,47133600
2000-01-01,128.750000,156.000000,113.000000,147.250000,15.490057,63688400
2000-02-01,146.500000,179.949997,142.000000,158.000000,16.620918,63853600
2000-03-01,160.949997,200.199997,160.250000,181.000000,19.040424,76218500
2000-04-01,181.500000,183.250000,135.000000,171.500000,18.180363,70993600
2000-05-01,174.899994,181.500000,31.799999,35.000000,3.710277,167212400
2000-06-01,35.000000,38.650002,34.250000,35.099998,15.698770,85804600
2000-07-01,36.000000,37.549999,33.799999,33.799999,15.240580,43690300
2000-08-01,34.000000,34.950001,32.200001,33.000000,14.879852,46201900
2000-09-01,33.500000,36.000000,30.950001,35.049999,15.804210,56356900
2000-10-01,35.349998,42.099998,33.549999,41.000000,18.649736,64756900
2000-11-01,40.650002,43.099998,39.099998,42.250000,19.218319,70937300
