Date,Open,High,Low,Close,Adj Close,Volume
2000-02-01,8.500000,8.700000,7.800000,8.200000,4.875216,13375000
2000-03-01,8.125000,9.800000,8.025000,9.550000,5.677841,10626600
2000-04-01,9.625000,11.250000,9.500000,10.250000,6.094017,5812800
2000-05-01,10.425000,12.675000,10.250000,11.750000,6.985826,5203200
2000-06-01,12.100000,12.475000,11.000000,12.250000,7.283096,4970400
2000-07-01,12.250000,12.600000,11.625000,12.250000,7.283096,1625600
2000-08-01,12.250000,15.000000,11.750000,15.000000,8.918077,4626600
2000-09-01,15.225000,17.625000,14.750000,15.875000,9.438293,13848600
2000-10-01,16.000000,16.875000,15.125000,16.875000,10.032834,4554800
2000-11-01,16.875000,18.000000,15.550000,17.475000,10.389558,7128600
2000-12-01,17.450001,20.750000,17.424999,20.325001,12.187715,8792200
2001-01-01,20.475000,20.625000,17.250000,18.100000,10.853514,6251000
2001-02-01,18.049999,19.500000,18.000000,18.500000,11.093371,2654000
2001-03-01,18.250000,19.750000,17.000000,17.750000,10.816243,9058200
2001-04-01,17.379999,18.500000,17.000000,17.850000,10.877180,3970200
2001-05-01,18.000000,18.625000,17.450001,18.500000,11.273269,2993200
2001-06-01,18.500000,20.500000,18.450001,19.174999,11.780893,4268000
2001-07-01,19.750000,21.700001,19.174999,20.750000,12.748548,2661400
2001-08-01,20.625000,21.750000,20.500000,21.500000,13.209339,2983800
2001-09-01,21.850000,22.475000,19.000000,20.500000,12.772246,2841400
2001-10-01,20.500000,21.250000,19.250000,19.799999,12.336122,3511600
2001-11-01,19.875000,21.250000,19.580000,20.799999,12.959156,3418400
2001-12-01,21.000000,23.495001,20.325001,23.325001,14.641891,6882000
2002-01-01,23.200001,23.625000,21.799999,23.500000,14.751742,8141600
2002-02-01,23.400000,23.575001,22.250000,23.000000,14.437882,2634200
2002-03-01,22.750000,23.795000,22.500000,22.850000,14.438917,3020800
2002-04-01,22.850000,23.000000,20.025000,21.490000,13.579535,2786200
2002-05-01,21.500000,21.875000,20.540001,21.000000,13.269903,2084200
2002-06-01,20.875000,22.000000,20.254999,20.745001,13.200117,3990000
2002-07-01,20.299999,21.000000,16.000000,18.424999,11.723895,2451800
2002-08-01,18.424999,19.750000,17.549999,18.205000,11.583909,1355000
2002-09-01,18.200001,18.315001,16.125000,17.975000,11.545815,5464600
2002-10-01,17.940001,18.350000,16.610001,17.250000,11.080133,3841800
2002-11-01,17.250000,19.700001,16.450001,19.000000,12.204206,4519800
2002-12-01,19.125000,20.125000,18.125000,19.745001,12.810282,4340200
2003-01-01,19.745001,19.875000,18.750000,19.500000,12.651327,3328000
2003-02-01,19.250000,19.450001,18.000000,18.600000,12.067420,4537000
2003-03-01,18.600000,18.850000,17.250000,18.000000,11.785577,7226800
2003-04-01,17.995001,18.975000,17.875000,18.674999,12.227536,2028600
2003-05-01,18.650000,18.975000,17.250000,18.500000,12.112955,5792600
2003-06-01,18.495001,19.375000,17.980000,18.625000,12.312052,1790000
2003-07-01,18.875000,19.250000,18.375000,18.805000,12.431042,4281800
2003-08-01,18.799999,19.344999,18.625000,18.920000,12.507063,2820400
2003-09-01,18.665001,19.200001,18.254999,18.254999,12.176673,2290800
2003-10-01,18.575001,19.750000,18.254999,19.500000,13.007127,3536200
2003-11-01,19.525000,21.615000,19.500000,21.320000,14.221128,2311600
2003-12-01,21.275000,22.075001,20.750000,21.900000,14.743069,2429000
2004-01-01,21.799999,22.825001,21.639999,22.799999,15.348944,2940400
2004-02-01,22.400000,23.750000,22.375000,22.500000,15.146985,2202600
2004-03-01,22.500000,22.500000,21.375000,22.325001,15.154969,3200600
2004-04-01,22.200001,23.000000,22.000000,22.174999,15.053146,3157400
2004-05-01,22.174999,22.500000,21.004999,22.000000,14.934352,1959600
2004-06-01,21.990000,22.995001,21.990000,22.750000,15.578320,2258800
2004-07-01,22.350000,23.875000,22.350000,23.635000,16.184340,1516000
2004-08-01,23.635000,24.370001,23.000000,24.125000,16.519875,1721400
2004-09-01,24.000000,25.000000,24.000000,24.200001,16.728670,2528800
2004-10-01,24.500000,24.750000,23.725000,24.500000,16.936054,1424200
2004-11-01,24.135000,26.125000,24.135000,25.825001,17.851980,2098200
2004-12-01,25.825001,27.924999,25.625000,27.495001,19.173256,2657800
2005-01-01,27.605000,29.000000,26.615000,28.600000,19.943811,2801000
2005-02-01,28.600000,29.750000,27.750000,28.924999,20.170439,2759600
2005-03-01,28.924999,29.500000,27.275000,28.000000,19.675184,1965200
2005-04-01,28.000000,28.900000,27.525000,28.500000,20.026529,1789000
2005-05-01,28.500000,29.500000,27.549999,27.900000,19.604916,1818300
2005-06-01,27.830000,29.750000,26.549999,28.270000,19.952417,1680100
2005-07-01,28.010000,29.410000,27.860001,29.410000,20.757008,2012300
2005-08-01,29.410000,29.820000,27.950001,28.299999,19.973595,2058400
2005-09-01,28.500000,29.719999,28.200001,29.129999,20.649168,3193800
2005-10-01,29.490000,29.500000,28.340000,29.000000,20.557018,2565800
2005-11-01,29.000000,29.750000,26.809999,27.750000,19.670940,5747400
2005-12-01,28.000000,29.139999,27.469999,29.070000,20.707474,4491400
2006-01-01,29.440001,32.000000,29.139999,29.799999,21.227474,5225100
2006-02-01,29.900000,32.099998,29.900000,31.940001,22.751873,4871600
2006-03-01,31.990000,32.980000,31.510000,32.049999,22.930542,3109500
2006-04-01,32.490002,33.240002,31.500000,32.549999,23.288275,3751500
2006-05-01,32.500000,33.150002,30.500000,32.509998,23.259653,4882700
2006-06-01,32.500000,32.900002,29.520000,31.920000,22.941952,3052300
2006-07-01,32.250000,33.990002,31.260000,31.430000,22.589771,2433600
2006-08-01,31.980000,34.400002,31.500000,33.200001,23.861933,2589900
2006-09-01,33.500000,33.500000,31.670000,31.910000,23.047394,2315500
2006-10-01,32.000000,33.750000,31.309999,33.000000,23.834658,3219600
2006-11-01,33.200001,36.490002,32.650002,35.980000,25.987001,4580200
2006-12-01,35.980000,37.279999,34.860001,36.139999,26.219488,2438600
2007-01-01,36.000000,36.660000,34.560001,34.849998,25.283590,2690900
2007-02-01,35.349998,37.439999,34.910000,36.220001,26.277529,3445600
2007-03-01,35.950001,36.709999,34.250000,35.509998,25.890244,4057300
2007-04-01,35.160000,36.520000,34.900002,35.840000,26.130846,2916000
2007-05-01,35.709999,39.730000,35.700001,38.630001,28.165024,3550900
2007-06-01,38.639999,39.759998,37.500000,39.500000,28.931759,3198000
2007-07-01,39.009998,40.830002,38.759998,39.520000,28.946405,2997400
2007-08-01,39.330002,39.910000,36.130001,39.230000,28.733994,3950700
2007-09-01,39.490002,39.500000,37.369999,39.000000,28.716066,2356400
2007-10-01,38.610001,39.750000,38.000000,39.740002,29.260937,2580900
2007-11-01,39.970001,43.169998,38.520000,42.849998,31.550863,4676000
2007-12-01,42.490002,43.750000,41.450001,42.580002,31.509920,3251100
2008-01-01,42.639999,42.639999,35.400002,36.980000,27.365829,4469500
2008-02-01,36.919998,38.330002,35.070000,35.200001,26.048594,3398200
2008-03-01,35.439999,37.880001,32.139999,37.880001,28.207951,4031400
2008-04-01,38.000000,40.009998,36.750000,39.610001,29.496227,3290000
2008-05-01,39.500000,40.930000,34.480000,35.900002,26.733517,3457900
2008-06-01,36.090000,36.889999,34.009998,34.250000,25.663446,3878400
2008-07-01,34.259998,36.299999,32.000000,34.320000,25.715895,4362400
2008-08-01,33.880001,36.950001,33.220001,36.950001,27.686550,2706400
2008-09-01,36.250000,38.490002,32.660000,33.799999,25.507502,5082500
2008-10-01,33.549999,34.639999,24.510000,25.000000,18.866499,5939600
2008-11-01,25.000000,29.280001,24.299999,29.000000,21.885141,11030700
2008-12-01,28.500000,29.100000,19.500000,23.309999,17.754652,6086400
2009-01-01,23.100000,25.639999,19.230000,19.730000,15.027857,4950600
2009-02-01,19.250000,20.760000,15.640000,16.870001,12.849462,6481500
2009-03-01,16.120001,20.129999,13.750000,19.830000,15.321123,6537500
2009-04-01,19.850000,25.879999,19.030001,23.920000,18.481152,4502000
2009-05-01,23.510000,27.209999,23.410000,26.219999,20.258184,3650000
2009-06-01,26.030001,27.290001,25.059999,25.750000,20.096596,4718900
2009-07-01,25.410000,30.440001,22.850000,29.600000,23.101332,3834500
2009-08-01,30.000000,30.980000,27.530001,29.500000,23.023281,3408800
2009-09-01,29.200001,30.200001,27.410000,29.309999,23.067827,4494400
2009-10-01,29.270000,32.700001,27.180000,27.780001,21.863668,3074000
2009-11-01,27.559999,30.719999,27.559999,29.670000,23.351147,4357300
2009-12-01,29.959999,32.610001,28.420000,32.200001,25.558258,3868300
2010-01-01,32.290001,33.730000,31.280001,32.060001,25.447138,4299900
2010-02-01,32.090000,35.160000,30.910000,33.169998,26.328186,3114400
2010-03-01,33.180000,35.090000,32.759998,35.000000,27.980335,4579300
2010-04-01,34.980000,36.380001,33.980000,35.040001,28.012318,3392400
2010-05-01,35.060001,37.400002,31.750000,33.630001,26.885117,5927900
2010-06-01,33.689999,36.240002,33.520000,34.900002,28.090416,3438600
2010-07-01,35.000000,35.369999,31.730000,32.630001,26.263329,3331400
2010-08-01,33.029999,33.480000,29.690001,30.100000,24.226967,3552500
2010-09-01,30.299999,33.849998,29.900000,31.600000,25.637434,2897800
2010-10-01,31.430000,32.200001,30.299999,32.000000,25.961964,2749600
2010-11-01,32.049999,35.250000,30.650000,34.650002,28.111940,3312100
2010-12-01,35.250000,37.349998,34.759998,36.810001,30.097363,3897900
2011-01-01,37.110001,37.209999,35.520000,36.750000,30.048292,2960000
2011-02-01,37.000000,40.369999,36.959999,39.459999,32.264095,3434900
2011-03-01,39.630001,41.970001,39.520000,41.779999,34.372196,3874700
2011-04-01,41.669998,42.020000,39.520000,40.660000,33.450779,1751500
2011-05-01,40.869999,41.900002,39.630001,41.900002,34.470909,3053400
