Date,Open,High,Low,Close,Adj Close,Volume
1999-09-01,0.854170,0.872920,0.812500,0.872920,0.818554,1266096
1999-10-01,0.850000,0.879170,0.793750,0.875000,0.820504,4021992
1999-11-01,0.835420,0.912500,0.816670,0.875000,0.820504,5458080
1999-12-01,0.833330,0.875000,0.820830,0.875000,0.820504,3686160
2000-01-01,0.864580,0.887500,0.812500,0.885420,0.830276,3999480
2000-02-01,0.902080,0.906250,0.875000,0.875000,0.820504,4148808
2000-03-01,0.875000,0.914580,0.791670,0.791670,0.742364,11494200
2000-04-01,0.729170,0.820830,0.729170,0.812500,0.761897,2203728
2000-05-01,0.802080,0.812500,0.750000,0.775000,0.726733,1973904
2000-06-01,0.791670,0.808330,0.752080,0.808330,0.757987,3610344
2000-07-01,0.808330,0.827080,0.750000,0.762500,0.715011,2201976
2000-08-01,0.770830,0.800000,0.729170,0.791670,0.742364,5913264
2000-09-01,0.791670,0.975000,0.760420,0.958330,0.898645,3284400
2000-10-01,0.958330,0.958330,0.791670,0.906250,0.849808,7632912
2000-11-01,0.895830,0.981250,0.895830,0.958330,0.898645,13412256
2000-12-01,0.954170,1.187500,0.947920,1.185420,1.111591,3859440
2001-01-01,1.185420,1.185420,0.997920,1.062500,0.996327,23787000
2001-02-01,1.141670,1.141670,1.058330,1.072920,1.006098,1207440
2001-03-01,1.093750,1.102080,1.002080,1.072920,1.006098,7017024
2001-04-01,1.045830,1.083330,1.002080,1.065830,0.999449,42317640
2001-05-01,1.079170,1.375000,1.062500,1.343750,1.260061,5587368
2001-06-01,1.352080,1.520830,1.305000,1.368750,1.283503,3094080
2001-07-01,1.312500,1.541670,1.281250,1.491670,1.398768,21119148
2001-08-01,1.520830,1.637500,1.429170,1.500000,1.406579,22365840
2001-09-01,1.500000,1.570830,1.291670,1.458330,1.367504,9667608
2001-10-01,1.500000,1.750000,1.466670,1.683330,1.578491,43394532
2001-11-01,1.720830,2.175000,1.695830,2.166670,2.031729,11483292
2001-12-01,2.116670,2.166670,2.037500,2.100000,1.969211,24712836
2002-01-01,2.139170,2.291670,2.006670,2.245830,2.105958,44362740
2002-02-01,2.191670,2.708330,2.191670,2.499170,2.343520,9129420
2002-03-01,2.500000,2.686670,2.333330,2.678330,2.511522,12307104
2002-04-01,2.708330,2.875000,2.541670,2.820830,2.645147,35761644
2002-05-01,2.687500,2.762500,2.543330,2.600000,2.438070,5640816
2002-06-01,2.589170,2.937500,2.541670,2.570830,2.410717,66772692
2002-07-01,2.566670,2.900000,2.298330,2.625000,2.461514,8664396
2002-08-01,2.666670,2.783330,2.466670,2.765000,2.592794,11027568
2002-09-01,2.765000,2.811670,2.416670,2.591670,2.430259,15436608
2002-10-01,2.450000,2.541670,2.041670,2.300000,2.156754,10839378
2002-11-01,2.231670,2.398330,1.833330,2.241670,2.102057,17185776
2002-12-01,2.216670,2.291670,2.091670,2.185000,2.048916,26935692
2003-01-01,2.233330,2.250000,1.730000,1.865000,1.748847,42876708
2003-02-01,1.901670,2.201670,1.901670,2.080000,1.950456,10899354
2003-03-01,2.155000,2.266670,2.000000,2.166670,2.031729,24163542
2003-04-01,2.175000,2.250000,2.006670,2.181670,2.045794,10767900
2003-05-01,2.265000,2.383330,2.091670,2.225000,2.086425,15914430
2003-06-01,2.183330,2.333330,2.183330,2.250000,2.109869,6981174
2003-07-01,2.251670,2.633330,2.241670,2.583330,2.422439,23427930
2003-08-01,2.575000,2.750000,2.503330,2.600000,2.438070,11566050
2003-09-01,2.641670,2.948330,2.625000,2.833330,2.656868,15535440
2003-10-01,2.833330,3.873330,2.816670,3.750000,3.516447,59608704
2003-11-01,3.676670,3.965000,3.425000,3.666670,3.438308,27513378
2003-12-01,3.708330,3.996670,3.668330,3.983330,3.735246,41064648
2004-01-01,3.983330,4.083330,3.751670,3.793330,3.557079,37667472
2004-02-01,3.835000,4.450000,3.658330,4.375000,4.102522,55167048
2004-03-01,4.341670,4.858330,3.893330,4.041670,3.789952,106982904
2004-04-01,4.108330,4.125000,3.668330,3.900000,3.657105,9968982
2004-05-01,3.900000,4.115000,3.833330,3.950000,3.703992,27477090
2004-06-01,3.863330,3.958330,3.748330,3.895000,3.652417,14290302
2004-07-01,3.895000,4.666670,3.791670,4.491670,4.211926,70747182
2004-08-01,4.588330,4.998330,4.416670,4.685000,4.393214,43817208
2004-09-01,4.741670,5.050000,4.633330,5.041670,4.727671,8962500
2004-10-01,5.083330,5.166670,4.683330,4.733330,4.438535,35200782
2004-11-01,4.750000,5.516670,4.691670,5.408330,5.071496,70140294
2004-12-01,5.441670,6.073330,5.341670,5.916670,5.548175,16596018
2005-01-01,5.916670,6.550000,5.813330,6.455000,6.052977,74613942
2005-02-01,6.566670,6.615000,6.025000,6.335000,5.940452,23512188
2005-03-01,6.333330,6.741670,5.673330,5.696670,5.341879,38830881
2005-04-01,5.726670,5.993330,5.503330,5.660000,5.307492,19829583
2005-05-01,5.616670,6.036670,5.303330,6.000000,5.626316,50918280
2005-06-01,6.000000,6.483330,6.000000,6.273330,5.882622,28572105
2005-07-01,6.236670,7.193330,6.236670,6.830000,6.404623,51645876
2005-08-01,7.066670,7.250000,6.620000,6.700000,6.282721,62906217
2005-09-01,6.513330,6.866670,6.513330,6.690000,6.273342,19055022
2005-10-01,6.946670,7.223330,6.600000,6.710000,6.292098,25310460
2005-11-01,7.166670,7.886670,6.990000,7.566670,7.095413,72442605
2005-12-01,7.416670,7.890000,7.366670,7.800000,7.337883,30486723
2006-01-01,7.800000,8.076670,7.560000,7.833330,7.369238,32009310
2006-02-01,7.836670,8.646670,7.820000,8.433330,7.933689,40164609
2006-03-01,8.473330,8.976670,7.163330,8.466670,7.965052,40282575
2006-04-01,8.473330,9.276670,8.466670,8.536670,8.055793,26984184
2006-05-01,8.626670,8.866670,7.840000,8.566670,8.084102,14739798
2006-06-01,8.443330,8.533330,8.166670,8.230000,7.766393,4901484
2006-07-01,7.996670,8.163330,7.500000,7.700000,7.266252,34280040
2006-08-01,7.660000,8.136670,7.516670,7.783330,7.368657,36263763
2006-09-01,7.826670,8.040000,7.416670,7.880000,7.460177,26829522
2006-10-01,8.013330,8.883330,7.753330,8.800000,8.331162,9093072
2006-11-01,8.766670,9.473330,8.410000,8.450000,7.999806,10409532
2006-12-01,8.416670,8.786670,8.296670,8.340000,7.895672,7826787
2007-01-01,8.450000,8.900000,8.170000,8.583330,8.126034,10868844
2007-02-01,8.690000,8.733330,8.020000,8.383330,7.936692,24271881
2007-03-01,8.216670,8.416670,7.710000,8.100000,7.668457,47127234
2007-04-01,8.066670,8.260000,7.526670,7.900000,7.479111,46253121
2007-05-01,7.883330,8.000000,7.633330,7.673330,7.264518,32888976
2007-06-01,7.720000,7.813330,7.230000,7.323330,6.933165,44004573
2007-07-01,7.323330,7.610000,6.773330,6.976670,6.604974,58251765
2007-08-01,6.903330,7.366670,6.523330,6.753330,6.393534,39405285
2007-09-01,7.233330,7.493330,6.713330,6.793330,6.431402,12619257
2007-10-01,6.793330,6.870000,6.603330,6.693330,6.336730,42814803
2007-11-01,6.783330,6.783330,5.600000,6.036670,5.715055,45265776
2007-12-01,6.053330,6.240000,5.670000,5.916670,5.601447,31593834
2008-01-01,6.096670,6.096670,5.340000,5.836670,5.525709,5592684
2008-02-01,5.716670,5.913330,5.466670,5.590000,5.292181,6350394
2008-03-01,5.593330,5.600000,4.563330,5.173330,4.897711,40160865
2008-04-01,5.416670,5.500000,4.393330,4.666670,4.449613,28397664
2008-05-01,4.676670,5.273330,4.676670,4.883330,4.656196,4226766
